C:\paras\Track\IMG\center_2021_12_28_20_32_56_864.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_56_864.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_56_864.jpg, 0, 1, 0, 30.18983
C:\paras\Track\IMG\center_2021_12_28_20_32_56_974.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_56_974.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_56_974.jpg, 0.3276516, 1, 0, 30.1664
C:\paras\Track\IMG\center_2021_12_28_20_32_57_081.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_081.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_081.jpg, 0.3736137, 1, 0, 30.17741
C:\paras\Track\IMG\center_2021_12_28_20_32_57_181.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_181.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_181.jpg, 0.07281207, 1, 0, 30.19135
C:\paras\Track\IMG\center_2021_12_28_20_32_57_290.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_290.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_290.jpg, 0, 1, 0, 30.18976
C:\paras\Track\IMG\center_2021_12_28_20_32_57_398.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_398.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_398.jpg, -0.1523412, 1, 0, 30.182
C:\paras\Track\IMG\center_2021_12_28_20_32_57_501.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_501.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_501.jpg, -0.427026, 1, 0, 30.15121
C:\paras\Track\IMG\center_2021_12_28_20_32_57_611.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_611.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_611.jpg, -0.06095698, 1, 0, 30.19056
C:\paras\Track\IMG\center_2021_12_28_20_32_57_721.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_721.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_721.jpg, 0, 1, 0, 30.18948
C:\paras\Track\IMG\center_2021_12_28_20_32_57_829.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_829.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_829.jpg, 0, 1, 0, 30.19024
C:\paras\Track\IMG\center_2021_12_28_20_32_57_940.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_57_940.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_57_940.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_32_58_045.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_045.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_045.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_32_58_146.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_146.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_146.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_32_58_248.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_248.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_248.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_32_58_356.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_356.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_356.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_32_58_464.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_464.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_464.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_32_58_567.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_567.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_567.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_32_58_668.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_668.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_668.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_32_58_775.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_775.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_775.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_32_58_877.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_877.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_877.jpg, -0.033522, 1, 0, 30.19006
C:\paras\Track\IMG\center_2021_12_28_20_32_58_976.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_58_976.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_58_976.jpg, -0.3338655, 1, 0, 30.16449
C:\paras\Track\IMG\center_2021_12_28_20_32_59_089.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_089.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_089.jpg, -0.001221288, 1, 0, 30.18889
C:\paras\Track\IMG\center_2021_12_28_20_32_59_194.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_194.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_194.jpg, 0, 1, 0, 30.19002
C:\paras\Track\IMG\center_2021_12_28_20_32_59_299.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_299.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_299.jpg, 0, 1, 0, 30.19026
C:\paras\Track\IMG\center_2021_12_28_20_32_59_400.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_400.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_400.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_32_59_509.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_509.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_509.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_32_59_616.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_616.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_616.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_32_59_722.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_722.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_722.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_32_59_827.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_827.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_827.jpg, 0, 1, 0, 30.19032
C:\paras\Track\IMG\center_2021_12_28_20_32_59_928.jpg, C:\paras\Track\IMG\left_2021_12_28_20_32_59_928.jpg, C:\paras\Track\IMG\right_2021_12_28_20_32_59_928.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_00_030.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_030.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_030.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_00_134.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_134.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_134.jpg, -0.3119832, 1, 0, 30.16687
C:\paras\Track\IMG\center_2021_12_28_20_33_00_245.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_245.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_245.jpg, -0.01392059, 1, 0, 30.18992
C:\paras\Track\IMG\center_2021_12_28_20_33_00_354.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_354.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_354.jpg, 0, 1, 0, 30.19012
C:\paras\Track\IMG\center_2021_12_28_20_33_00_455.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_455.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_455.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_33_00_565.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_565.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_565.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_00_673.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_673.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_673.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_00_779.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_779.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_779.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_00_882.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_882.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_882.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_33_00_984.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_00_984.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_00_984.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_01_096.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_096.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_096.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_01_199.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_199.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_199.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_01_303.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_303.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_303.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_01_415.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_415.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_415.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_01_516.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_516.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_516.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_01_618.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_618.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_618.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_01_723.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_723.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_723.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_01_827.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_827.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_827.jpg, -0.2785866, 1, 0, 30.17228
C:\paras\Track\IMG\center_2021_12_28_20_33_01_929.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_01_929.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_01_929.jpg, -0.3708126, 1, 0, 30.17942
C:\paras\Track\IMG\center_2021_12_28_20_33_02_029.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_029.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_029.jpg, -0.06908005, 1, 0, 30.1902
C:\paras\Track\IMG\center_2021_12_28_20_33_02_136.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_136.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_136.jpg, 0, 1, 0, 30.18938
C:\paras\Track\IMG\center_2021_12_28_20_33_02_245.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_245.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_245.jpg, 0, 1, 0, 30.19022
C:\paras\Track\IMG\center_2021_12_28_20_33_02_353.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_353.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_353.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_02_460.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_460.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_460.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_02_568.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_568.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_568.jpg, 0.323829, 1, 0, 30.16529
C:\paras\Track\IMG\center_2021_12_28_20_33_02_671.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_671.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_671.jpg, 0.4125147, 1, 0, 30.17203
C:\paras\Track\IMG\center_2021_12_28_20_33_02_777.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_777.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_777.jpg, 0.09585483, 1, 0, 30.19157
C:\paras\Track\IMG\center_2021_12_28_20_33_02_884.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_884.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_884.jpg, 0, 1, 0, 30.18901
C:\paras\Track\IMG\center_2021_12_28_20_33_02_986.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_02_986.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_02_986.jpg, 0, 1, 0, 30.19013
C:\paras\Track\IMG\center_2021_12_28_20_33_03_090.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_090.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_090.jpg, -0.0909633, 1, 0, 30.18761
C:\paras\Track\IMG\center_2021_12_28_20_33_03_191.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_191.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_191.jpg, -0.3937281, 1, 0, 30.15614
C:\paras\Track\IMG\center_2021_12_28_20_33_03_293.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_293.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_293.jpg, -0.09095131, 1, 0, 30.19091
C:\paras\Track\IMG\center_2021_12_28_20_33_03_400.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_400.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_400.jpg, 0, 1, 0, 30.18949
C:\paras\Track\IMG\center_2021_12_28_20_33_03_500.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_500.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_500.jpg, 0, 1, 0, 30.19018
C:\paras\Track\IMG\center_2021_12_28_20_33_03_608.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_608.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_608.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_03_715.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_715.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_715.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_03_819.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_819.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_819.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_03_932.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_03_932.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_03_932.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_04_035.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_035.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_035.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_04_142.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_142.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_142.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_04_250.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_250.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_250.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_04_352.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_352.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_352.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_04_456.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_456.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_456.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_04_562.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_562.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_562.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_04_667.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_667.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_667.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_04_776.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_776.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_776.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_33_04_877.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_877.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_877.jpg, -0.3039804, 1, 0, 30.16825
C:\paras\Track\IMG\center_2021_12_28_20_33_04_983.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_04_983.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_04_983.jpg, -0.0234594, 1, 0, 30.19011
C:\paras\Track\IMG\center_2021_12_28_20_33_05_085.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_085.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_085.jpg, 0, 1, 0, 30.19
C:\paras\Track\IMG\center_2021_12_28_20_33_05_191.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_191.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_191.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_05_291.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_291.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_291.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_05_393.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_393.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_393.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_05_501.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_501.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_501.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_05_601.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_601.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_601.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_05_701.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_701.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_701.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_05_802.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_802.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_802.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_05_909.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_05_909.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_05_909.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_06_013.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_013.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_013.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_06_115.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_115.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_115.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_33_06_223.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_223.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_223.jpg, 0, 1, 0, 30.19033
C:\paras\Track\IMG\center_2021_12_28_20_33_06_323.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_323.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_323.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_06_426.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_426.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_426.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_06_535.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_535.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_535.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_06_646.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_646.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_646.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_06_756.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_756.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_756.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_06_866.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_866.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_866.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_06_971.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_06_971.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_06_971.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_07_076.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_076.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_076.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_33_07_177.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_177.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_177.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_33_07_285.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_285.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_285.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_33_07_386.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_386.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_386.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_33_07_498.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_498.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_498.jpg, 0, 1, 0, 30.19032
C:\paras\Track\IMG\center_2021_12_28_20_33_07_598.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_598.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_598.jpg, 0, 1, 0, 30.19034
C:\paras\Track\IMG\center_2021_12_28_20_33_07_701.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_701.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_701.jpg, -0.2727291, 1, 0, 30.17275
C:\paras\Track\IMG\center_2021_12_28_20_33_07_810.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_810.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_810.jpg, 0, 1, 0, 30.18898
C:\paras\Track\IMG\center_2021_12_28_20_33_07_909.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_07_909.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_07_909.jpg, 0, 1, 0, 30.19012
C:\paras\Track\IMG\center_2021_12_28_20_33_08_011.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_011.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_011.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_33_08_111.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_111.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_111.jpg, 0, 1, 0, 30.19026
C:\paras\Track\IMG\center_2021_12_28_20_33_08_212.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_212.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_212.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_08_314.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_314.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_314.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_08_418.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_418.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_418.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_33_08_520.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_520.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_520.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_08_626.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_626.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_626.jpg, 0, 1, 0, 30.19032
C:\paras\Track\IMG\center_2021_12_28_20_33_08_735.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_735.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_735.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_33_08_834.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_834.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_834.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_33_08_945.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_08_945.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_08_945.jpg, 0, 1, 0, 30.19019
C:\paras\Track\IMG\center_2021_12_28_20_33_09_052.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_09_052.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_09_052.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_33_09_161.jpg, C:\paras\Track\IMG\left_2021_12_28_20_33_09_161.jpg, C:\paras\Track\IMG\right_2021_12_28_20_33_09_161.jpg, 0, 1, 0, 30.19019
